Wall time,Step,Value
1487113536.1167119,1065,0.9017464518547058
1487113536.5848665,1066,0.8959468007087708
1487113537.039757,1067,0.9001021385192871
1487113537.5284288,1068,0.9054044485092163
1487113537.9770195,1069,0.9086139798164368
1487113538.4618366,1070,0.8990025520324707
1487113539.440402,1072,0.9103795886039734
1487113539.9996243,1073,0.9068416357040405
1487113540.555469,1074,0.8989699482917786
1487113541.1016374,1075,0.9028229713439941
1487113541.6638603,1076,0.9031656980514526
1487113542.2014112,1077,0.9065991044044495
1487113542.7512586,1078,0.908126711845398
1487113543.2849498,1079,0.9016890525817871
1487113543.7733026,1080,0.8990201354026794
1487113544.737774,1082,0.9016438126564026
1487113545.190148,1083,0.9067919254302979
1487113545.6479344,1084,0.9004877209663391
1487113546.1660755,1085,0.8995014429092407
1487113546.6190715,1086,0.9017388224601746
1487113547.1306787,1087,0.9037524461746216
1487113547.6074774,1088,0.9008771777153015
1487113548.5734339,1090,0.8989292979240417
1487113549.6131856,1092,0.8984452486038208
1487113550.6122658,1094,0.9028969407081604
1487113551.0679238,1095,0.9001072645187378
1487113551.5666742,1096,0.9022840261459351
1487113552.5086706,1098,0.9133500456809998
1487113553.5426881,1100,0.9148135185241699
1487113554.0541618,1101,0.9139571785926819
1487113555.033143,1103,0.9109302759170532
1487113556.0016913,1105,0.911447286605835
1487113556.4913168,1106,0.9124900698661804
1487113556.9548793,1107,0.9087410569190979
1487113557.9276881,1109,0.9012365341186523
1487113560.6042051,1112,0.9051264524459839
1487113561.1365142,1113,0.9052388072013855
1487113562.5483563,1116,0.9063252806663513
1487113563.5219326,1118,0.9061546921730042
1487113565.0152059,1121,0.9105555415153503
1487113566.3426862,1124,0.9065605998039246
1487113566.753781,1125,0.9043660759925842
1487113567.2591836,1126,0.8985448479652405
1487113567.7398212,1127,0.899315357208252
1487113568.2149193,1128,0.8937588334083557
1487113568.7444282,1129,0.8903204202651978
1487113569.2184498,1130,0.8934758901596069
1487113569.673014,1131,0.8994408249855042
1487113570.2209542,1132,0.8985592126846313
1487113570.6784039,1133,0.8899533152580261
1487113571.707791,1135,0.8886746764183044
1487113572.1938815,1136,0.8857446908950806
1487113572.6861124,1137,0.8893577456474304
1487113574.1841831,1140,0.8845917582511902
1487113574.6857793,1141,0.8836326003074646
1487113575.696071,1143,0.8877736330032349
1487113576.1503413,1144,0.8849337697029114
1487113576.6590314,1145,0.8917528986930847
1487113577.1206174,1146,0.8916401267051697
1487113578.0926402,1148,0.8936347365379333
1487113579.5108194,1151,0.9036628603935242
1487113580.003498,1152,0.9054840803146362
1487113580.4884822,1153,0.9102481603622437
1487113580.9974084,1154,0.9098483324050903
1487113581.4832337,1155,0.9016759991645813
1487113581.980797,1156,0.8990083932876587
1487113582.4742594,1157,0.9044200778007507
1487113582.9366093,1158,0.9077280759811401
1487113583.409627,1159,0.9044552445411682
1487113583.928931,1160,0.9077597260475159
1487113584.3960352,1161,0.9076087474822998
1487113584.9019089,1162,0.9043478965759277
1487113585.3445966,1163,0.909225583076477
1487113585.8130064,1164,0.9136155247688293
1487113586.8214293,1166,0.9183098077774048
1487113587.3273563,1167,0.9155413508415222
1487113587.8219235,1168,0.8755497336387634
1487113588.3138068,1169,0.8786197900772095
1487113589.7891808,1172,0.8831388354301453
1487113591.7034469,1176,0.9036883115768433
1487113593.1214352,1179,0.8968043923377991
1487113594.5968337,1182,0.8968485593795776
1487113595.0821521,1183,0.899351179599762
1487113596.646022,1184,0.9000410437583923
1487113597.1594467,1185,0.9006619453430176
1487113598.2092502,1187,0.8957861661911011
1487113598.6759975,1188,0.8983950614929199
1487113599.1460125,1189,0.8960555791854858
1487113599.6515493,1190,0.9017625451087952
1487113600.2027338,1191,0.905336320400238
1487113601.2298162,1193,0.9025411605834961
1487113601.7280412,1194,0.9044745564460754
1487113602.2631853,1195,0.8952770829200745
1487113602.7491653,1196,0.8979368805885315
1487113603.2413917,1197,0.8987681865692139
1487113603.7725754,1198,0.8963913917541504
1487113604.2156067,1199,0.9020647406578064
1487113604.6654437,1200,0.9041659832000732
1487113605.1955855,1201,0.9099032282829285
1487113605.730049,1202,0.9095379114151001
1487113606.262928,1203,0.9060841202735901
1487113607.3577905,1205,0.9033030867576599
1487113607.8806002,1206,0.9098477959632874
1487113608.851704,1208,0.9105704426765442
1487113609.3268254,1209,0.9038884043693542
1487113609.8012428,1210,0.9088120460510254
1487113610.7226655,1212,0.9114502668380737
1487113611.2289226,1213,0.9062427282333374
1487113611.6948066,1214,0.9062434434890747
1487113612.1971536,1215,0.8999940752983093
1487113612.6633337,1216,0.9006196856498718
1487113613.14536,1217,0.8980576992034912
1487113615.0865676,1221,0.9154625535011292
1487113616.0331013,1223,0.9165247082710266
1487113617.4664721,1226,0.9190840721130371
1487113617.9840167,1227,0.9193631410598755
1487113618.9819584,1229,0.9165591597557068
1487113619.4449482,1230,0.9124032258987427
1487113619.902471,1231,0.9133504033088684
1487113620.877932,1233,0.9176263213157654
1487113621.3576696,1234,0.9180511832237244
1487113621.856008,1235,0.9215585589408875
1487113622.3201373,1236,0.9153401851654053
1487113622.8193753,1237,0.9144311547279358
1487113623.3414316,1238,0.9151755571365356
1487113623.8809314,1239,0.908033013343811
1487113624.3893259,1240,0.903167188167572
1487113624.9021287,1241,0.9003504514694214
1487113625.4455547,1242,0.9025028944015503
1487113626.4759188,1244,0.8988398313522339
1487113626.9934764,1245,0.9042683243751526
1487113627.5076978,1246,0.9013414978981018
1487113628.5608387,1248,0.9069616198539734
1487113629.0904384,1249,0.9084529876708984
1487113629.628962,1250,0.9066702127456665
1487113630.1691444,1251,0.9081906676292419
1487113630.6875541,1252,0.9111216068267822
1487113632.2740557,1255,0.9065357446670532
1487113632.7926004,1256,0.90963214635849
1487113633.30738,1257,0.9124189615249634
1487113634.8633351,1258,0.914927065372467
1487113635.3990657,1259,0.9078093767166138
1487113635.9154465,1260,0.9107784628868103
1487113636.4562085,1261,0.9134505987167358
1487113637.5168808,1263,0.9208325147628784
1487113638.0333078,1264,0.9209367632865906
1487113638.5413647,1265,0.9225931167602539
1487113639.0327206,1266,0.9256463050842285
1487113639.5050614,1267,0.9252691864967346
1487113639.981538,1268,0.9233672618865967
1487113640.4921317,1269,0.924780547618866
1487113641.0288215,1270,0.9182400107383728
1487113642.4636679,1273,0.906365692615509
1487113642.893685,1274,0.9047915935516357
1487113643.7556512,1276,0.9082658290863037
1487113645.722489,1280,0.8945928812026978
1487113646.180313,1281,0.9004461169242859
1487113647.1169028,1283,0.9013926386833191
1487113647.5757399,1284,0.9065659046173096
1487113648.0994248,1285,0.9065343141555786
1487113649.053207,1287,0.9021052718162537
1487113650.038166,1289,0.9117990136146545
1487113650.5239377,1290,0.9112440943717957
1487113650.9798357,1291,0.9169946908950806
1487113651.9152799,1293,0.9119844436645508
1487113652.4370074,1294,0.9051610231399536
1487113652.9312928,1295,0.9052699208259583
1487113653.4206555,1296,0.905367910861969
1487113654.497114,1298,0.905066728591919
1487113655.0193362,1299,0.9051850438117981
1487113655.472503,1300,0.9052915573120117
1487113655.9470804,1301,0.8991373777389526
1487113656.4493222,1302,0.8904736638069153
1487113657.354954,1304,0.9025336503982544
1487113657.8041797,1305,0.904467761516571
1487113658.3006706,1306,0.9015209674835205
1487113659.2641146,1308,0.9053882360458374
1487113659.7814503,1309,0.9132869243621826
1487113661.1881592,1312,0.9124892950057983
1487113662.0919545,1314,0.9183350801467896
1487113662.572583,1315,0.9155640602111816
1487113663.5314054,1317,0.9153569340705872
1487113664.0232687,1318,0.876946210861206
1487113664.4881933,1319,0.8783140778541565
1487113664.9659698,1320,0.8732951879501343
1487113665.4559438,1321,0.8797156810760498
1487113665.9467888,1322,0.8823691010475159
1487113666.420426,1323,0.8863196969032288
1487113667.8708315,1326,0.8959552049636841
1487113668.3879712,1327,0.8969846963882446
1487113668.9205127,1328,0.8963487148284912
1487113669.4676695,1329,0.8989013433456421
1487113669.9937906,1330,0.8996362090110779
1487113670.522233,1331,0.9002975821495056
1487113672.153857,1332,0.9008928537368774
1487113673.1487148,1334,0.8987857103347778
1487113673.6300457,1335,0.902657151222229
1487113674.09346,1336,0.9045789241790771
1487113674.5638185,1337,0.9109960198402405
1487113675.0506785,1338,0.916771411895752
1487113675.5559154,1339,0.9188442826271057
1487113677.0334888,1342,0.9260405898094177
1487113678.0271006,1344,0.9235303997993469
1487113678.5464,1345,0.9218023419380188
1487113679.0505183,1346,0.9233720898628235
1487113679.5677044,1347,0.9216598868370056
1487113680.10048,1348,0.9169939160346985
1487113680.4973042,1349,0.9143570065498352
1487113680.911637,1350,0.9190751314163208
1487113681.3856986,1351,0.9233214855194092
1487113681.8620663,1352,0.9200518131256104
1487113682.3525066,1353,0.9217966198921204
1487113683.8304324,1356,0.9159116148948669
1487113684.3102498,1357,0.9165079593658447
1487113685.8015065,1360,0.9137124419212341
1487113686.3136456,1361,0.9114037156105042
1487113687.3495767,1363,0.9115182757377625
1487113687.8767345,1364,0.9125539660453796
1487113688.348826,1365,0.9103610515594482
1487113689.3306928,1367,0.908173680305481
1487113689.8866184,1368,0.911106288433075
1487113690.3983092,1369,0.9199956655502319
1487113691.413687,1371,0.9230089783668518
1487113691.9337947,1372,0.9182080626487732
1487113692.3954911,1373,0.9201372861862183
1487113693.4100716,1375,0.9132799506187439
1487113693.9206278,1376,0.909451961517334
1487113694.4386249,1377,0.9138192534446716
1487113695.433925,1379,0.91941237449646
1487113695.9385703,1380,0.918096125125885
1487113696.4141374,1381,0.9247240424156189
1487113697.4060197,1383,0.925901472568512
1487113697.9092586,1384,0.9301863312721252
1487113698.9324622,1386,0.9240759015083313
1487113699.4479086,1387,0.9238557815551758
1487113699.9557996,1388,0.9220951795578003
1487113700.485241,1389,0.9205106496810913
1487113700.9377627,1390,0.9159595966339111
1487113701.475214,1391,0.910301148891449
1487113702.4821641,1393,0.913906455039978
1487113702.9901092,1394,0.9178283214569092
1487113704.445114,1397,0.9187843203544617
1487113705.4401257,1399,0.917965292930603
1487113706.9256222,1402,0.9162123203277588
1487113710.0496676,1406,0.914125382900238
1487113712.5436444,1411,0.9231025576591492
1487113713.976296,1414,0.9255980253219604
1487113714.4423234,1415,0.9221007227897644
1487113714.9294016,1416,0.9189531207084656
1487113715.4322867,1417,0.9239327907562256
1487113715.9087934,1418,0.9221644997596741
1487113716.3642342,1419,0.9221355319023132
1487113717.3268123,1421,0.9175547361373901
1487113717.8181863,1422,0.919549286365509
1487113718.7957041,1424,0.9215536713600159
1487113719.2323945,1425,0.9217060208320618
1487113720.215894,1427,0.9221828579902649
1487113720.7309337,1428,0.9268395900726318
1487113721.2299654,1429,0.9232181310653687
1487113721.7120337,1430,0.9262087941169739
1487113722.664675,1432,0.9250728487968445
1487113723.1633756,1433,0.9278780817985535
1487113723.6315987,1434,0.9288402795791626
1487113724.1373148,1435,0.9265812635421753
1487113724.6715431,1436,0.9261106252670288
1487113725.2028506,1437,0.9256870746612549
1487113725.664527,1438,0.9315558671951294
1487113726.1741774,1439,0.9243378043174744
1487113726.6948078,1440,0.9287790060043335
1487113727.7433748,1442,0.937936007976532
1487113728.6695383,1444,0.9259781837463379
1487113729.1777916,1445,0.9286928772926331
1487113730.1608067,1447,0.9277099967002869
1487113731.6448858,1450,0.9196599721908569
1487113732.8021734,1452,0.9232057929039001
1487113734.97338,1456,0.926407516002655
1487113735.4933457,1457,0.930641770362854
1487113736.0498571,1458,0.9282025694847107
1487113736.515167,1459,0.9244447946548462
1487113737.939803,1462,0.9201858043670654
1487113738.4062355,1463,0.9203547239303589
1487113738.885039,1464,0.922069251537323
1487113740.398934,1467,0.9118134379386902
1487113740.8955965,1468,0.9096946120262146
1487113741.8911493,1470,0.9101338982582092
1487113742.3508866,1471,0.9144330024719238
1487113742.8882964,1472,0.9104896783828735
1487113744.4790695,1475,0.9120125770568848
1487113745.0043268,1476,0.9129987955093384
1487113745.5293953,1477,0.9138864278793335
1487113746.5877886,1479,0.9096229672431946
